Source,Target,Type,Time
714,8597,Directed,46909
3329,8955,Directed,46910
714,8597,Directed,46911
12,8996,Directed,46912
423,8887,Directed,46913
755,8610,Directed,46914
1329,8669,Directed,46915
3705,8582,Directed,46916
3691,9017,Directed,46917
714,8597,Directed,46918
1400,8761,Directed,46919
1369,8768,Directed,46920
714,8597,Directed,46921
76,8327,Directed,46922
1209,8348,Directed,46923
1329,8669,Directed,46924
3526,8887,Directed,46925
3691,9017,Directed,46926
714,8597,Directed,46927
6,8233,Directed,46928
3329,8955,Directed,46929
1492,8638,Directed,46930
421,8339,Directed,46931
400,8567,Directed,46932
3691,9017,Directed,46933
3532,8540,Directed,46934
1400,8761,Directed,46935
714,8597,Directed,46936
3706,8247,Directed,46937
3691,9017,Directed,46938
714,8597,Directed,46939
3080,9014,Directed,46940
3329,8955,Directed,46941
270,8432,Directed,46942
72,8292,Directed,46943
6,8233,Directed,46944
1400,8761,Directed,46945
714,8597,Directed,46946
3187,8470,Directed,46947
1400,8761,Directed,46948
2143,8858,Directed,46949
6,8233,Directed,46950
3671,9015,Directed,46951
3329,8955,Directed,46952
334,8459,Directed,46953
714,8597,Directed,46954
644,8752,Directed,46955
1400,8761,Directed,46956
2169,8327,Directed,46957
270,8432,Directed,46958
1647,8757,Directed,46959
6,8233,Directed,46960
3080,9014,Directed,46961
3329,8955,Directed,46962
1069,8382,Directed,46963
3507,9006,Directed,46964
3707,8835,Directed,46965
499,8883,Directed,46966
2917,8947,Directed,46967
2863,8684,Directed,46968
849,8641,Directed,46969
270,8432,Directed,46970
12,8996,Directed,46971
1301,8308,Directed,46972
1052,8700,Directed,46973
644,8752,Directed,46974
1052,8700,Directed,46975
3532,8540,Directed,46976
714,8597,Directed,46977
644,8752,Directed,46978
1607,8739,Directed,46979
3707,8835,Directed,46980
1051,8699,Directed,46981
3708,8887,Directed,46982
714,8597,Directed,46983
1329,8669,Directed,46984
3507,9006,Directed,46985
127,8334,Directed,46986
3583,8858,Directed,46987
270,8432,Directed,46988
3671,9015,Directed,46989
1321,8721,Directed,46990
2917,8947,Directed,46991
499,8883,Directed,46992
3704,8339,Directed,46993
714,8597,Directed,46994
2917,8947,Directed,46995
644,8752,Directed,46996
526,8328,Directed,46997
3583,8858,Directed,46998
981,8411,Directed,46999
3507,9006,Directed,47000
415,8495,Directed,47001
644,8752,Directed,47002
2177,8880,Directed,47003
270,8432,Directed,47004
415,8495,Directed,47005
3707,8835,Directed,47006
2917,8947,Directed,47007
3329,8955,Directed,47008
86,8284,Directed,47009
415,8497,Directed,47010
3691,9017,Directed,47011
644,8752,Directed,47012
3532,8540,Directed,47013
270,8432,Directed,47014
400,8737,Directed,47015
3709,8246,Directed,47016
232,8398,Directed,47017
270,8432,Directed,47018
644,8752,Directed,47019
1400,8761,Directed,47020
415,8497,Directed,47021
1127,8888,Directed,47022
3710,8887,Directed,47023
415,8497,Directed,47024
526,8328,Directed,47025
86,8284,Directed,47026
644,8752,Directed,47027
270,8432,Directed,47028
951,8528,Directed,47029
415,8495,Directed,47030
526,8328,Directed,47031
2917,8947,Directed,47032
559,8540,Directed,47033
644,8752,Directed,47034
1662,8812,Directed,47035
951,8528,Directed,47036
3119,8966,Directed,47037
415,8495,Directed,47038
3532,8540,Directed,47039
318,8887,Directed,47040
174,8251,Directed,47041
3711,8716,Directed,47042
644,8752,Directed,47043
270,8432,Directed,47044
415,8495,Directed,47045
318,8887,Directed,47046
768,8936,Directed,47047
2098,8411,Directed,47048
318,8887,Directed,47049
415,8496,Directed,47050
3712,8567,Directed,47051
415,8496,Directed,47052
318,8887,Directed,47053
3713,9018,Directed,47054
415,8496,Directed,47055
400,8737,Directed,47056
656,8553,Directed,47057
633,8289,Directed,47058
1082,9006,Directed,47059
400,8737,Directed,47060
3712,8567,Directed,47061
415,8495,Directed,47062
3671,9015,Directed,47063
2917,8947,Directed,47064
174,8251,Directed,47065
1082,9006,Directed,47066
3671,9015,Directed,47067
714,8597,Directed,47068
3436,9001,Directed,47069
3671,9015,Directed,47070
3436,9001,Directed,47071
752,8514,Directed,47072
752,8514,Directed,47073
3436,9001,Directed,47074
1662,8812,Directed,47075
231,8285,Directed,47076
2974,8560,Directed,47077
1543,8540,Directed,47078
3694,8456,Directed,47079
912,8295,Directed,47080
3532,8540,Directed,47081
2177,8880,Directed,47082
559,8540,Directed,47083
3532,8540,Directed,47084
1301,8308,Directed,47085
475,8555,Directed,47086
3645,8737,Directed,47087
559,8540,Directed,47088
475,8555,Directed,47089
3700,8262,Directed,47090
559,8540,Directed,47091
475,8555,Directed,47092
1607,8739,Directed,47093
1795,8336,Directed,47094
1607,8739,Directed,47095
318,8887,Directed,47096
559,8540,Directed,47097
475,8555,Directed,47098
714,8597,Directed,47099
1543,8540,Directed,47100
3080,9014,Directed,47101
340,8345,Directed,47102
714,8597,Directed,47103
400,8914,Directed,47104
1607,8739,Directed,47105
719,8461,Directed,47106
340,8345,Directed,47107
3714,8633,Directed,47108
27,8254,Directed,47109
714,8597,Directed,47110
1607,8739,Directed,47111
205,8403,Directed,47112
1607,8739,Directed,47113
559,8540,Directed,47114
1607,8739,Directed,47115
3715,8858,Directed,47116
205,8403,Directed,47117
2444,8911,Directed,47118
3709,8414,Directed,47119
1607,8739,Directed,47120
714,8597,Directed,47121
124,8332,Directed,47122
1795,8336,Directed,47123
1607,8739,Directed,47124
2917,8947,Directed,47125
340,8345,Directed,47126
1607,8739,Directed,47127
849,8641,Directed,47128
3713,9018,Directed,47129
559,8540,Directed,47130
1218,8972,Directed,47131
445,8432,Directed,47132
221,8883,Directed,47133
3716,8298,Directed,47134
124,8332,Directed,47135
124,8332,Directed,47136
340,8345,Directed,47137
1469,8769,Directed,47138
1402,8251,Directed,47139
124,8332,Directed,47140
400,9011,Directed,47141
714,8597,Directed,47142
3710,8887,Directed,47143
400,8737,Directed,47144
124,8332,Directed,47145
12,8996,Directed,47146
1051,8699,Directed,47147
68,8295,Directed,47148
232,8398,Directed,47149
1607,8739,Directed,47150
327,8576,Directed,47151
2473,8411,Directed,47152
562,8261,Directed,47153
68,8539,Directed,47154
1329,8669,Directed,47155
559,8540,Directed,47156
879,8654,Directed,47157
559,8540,Directed,47158
3717,8637,Directed,47159
309,8452,Directed,47160
1051,8699,Directed,47161
1402,8251,Directed,47162
1136,8734,Directed,47163
242,8576,Directed,47164
400,8785,Directed,47165
6,8233,Directed,47166
485,8517,Directed,47167
309,8452,Directed,47168
124,8332,Directed,47169
3462,9003,Directed,47170
242,8576,Directed,47171
172,8358,Directed,47172
559,8540,Directed,47173
3718,8295,Directed,47174
1607,8739,Directed,47175
465,8509,Directed,47176
651,8477,Directed,47177
3719,8382,Directed,47178
849,8641,Directed,47179
124,8332,Directed,47180
12,8996,Directed,47181
327,8451,Directed,47182
124,8332,Directed,47183
1401,8358,Directed,47184
3523,8304,Directed,47185
651,8477,Directed,47186
205,8403,Directed,47187
559,8540,Directed,47188
3671,9015,Directed,47189
934,8576,Directed,47190
205,8403,Directed,47191
327,8451,Directed,47192
3713,9018,Directed,47193
327,8451,Directed,47194
16,8413,Directed,47195
1082,9006,Directed,47196
3462,9003,Directed,47197
3385,8540,Directed,47198
1607,8739,Directed,47199
327,8451,Directed,47200
205,8403,Directed,47201
3462,9003,Directed,47202
16,8413,Directed,47203
27,8254,Directed,47204
2930,8949,Directed,47205
124,8332,Directed,47206
3462,9003,Directed,47207
1469,8769,Directed,47208
3691,9017,Directed,47209
2526,8325,Directed,47210
124,8332,Directed,47211
506,8531,Directed,47212
3671,9015,Directed,47213
1607,8739,Directed,47214
1082,9006,Directed,47215
421,8339,Directed,47216
225,8394,Directed,47217
532,8331,Directed,47218
12,8996,Directed,47219
124,8332,Directed,47220
238,8968,Directed,47221
3691,9017,Directed,47222
205,8403,Directed,47223
3720,8968,Directed,47224
3721,8602,Directed,47225
124,8332,Directed,47226
3671,9015,Directed,47227
1607,8739,Directed,47228
3671,9015,Directed,47229
124,8332,Directed,47230
1051,8699,Directed,47231
238,8968,Directed,47232
51,8319,Directed,47233
205,8403,Directed,47234
3722,9000,Directed,47235
3671,9015,Directed,47236
205,8403,Directed,47237
12,8996,Directed,47238
124,8332,Directed,47239
334,8459,Directed,47240
1607,8739,Directed,47241
205,8403,Directed,47242
3723,8928,Directed,47243
3720,8968,Directed,47244
1329,8669,Directed,47245
124,8332,Directed,47246
1051,8699,Directed,47247
3671,9015,Directed,47248
1607,8739,Directed,47249
124,8332,Directed,47250
3691,9017,Directed,47251
2930,8949,Directed,47252
1329,8669,Directed,47253
2526,8325,Directed,47254
3671,9015,Directed,47255
3365,8975,Directed,47256
124,8332,Directed,47257
849,8641,Directed,47258
1607,8739,Directed,47259
124,8332,Directed,47260
3691,9017,Directed,47261
849,8641,Directed,47262
51,8319,Directed,47263
12,8996,Directed,47264
124,8332,Directed,47265
2526,8325,Directed,47266
205,8403,Directed,47267
340,8345,Directed,47268
623,8382,Directed,47269
1339,8411,Directed,47270
3671,9015,Directed,47271
27,8254,Directed,47272
124,8332,Directed,47273
415,8495,Directed,47274
3239,8981,Directed,47275
124,8332,Directed,47276
3523,8292,Directed,47277
415,8495,Directed,47278
51,8319,Directed,47279
494,8521,Directed,47280
714,8597,Directed,47281
2526,8325,Directed,47282
27,8254,Directed,47283
714,8597,Directed,47284
3523,8292,Directed,47285
2526,8325,Directed,47286
205,8403,Directed,47287
124,8332,Directed,47288
1607,8739,Directed,47289
994,8633,Directed,47290
2526,8325,Directed,47291
415,8496,Directed,47292
3671,9015,Directed,47293
415,8496,Directed,47294
714,8597,Directed,47295
415,8496,Directed,47296
415,8496,Directed,47297
51,8319,Directed,47298
808,8461,Directed,47299
124,8332,Directed,47300
415,8495,Directed,47301
1329,8669,Directed,47302
3385,8540,Directed,47303
3671,9015,Directed,47304
2144,8411,Directed,47305
1607,8739,Directed,47306
2930,8949,Directed,47307
95,8293,Directed,47308
714,8597,Directed,47309
1710,8549,Directed,47310
51,8319,Directed,47311
95,8293,Directed,47312
124,8332,Directed,47313
1329,8669,Directed,47314
6,8233,Directed,47315
2921,8948,Directed,47316
994,8633,Directed,47317
51,8319,Directed,47318
3671,9015,Directed,47319
95,8293,Directed,47320
415,8497,Directed,47321
124,8332,Directed,47322
415,8497,Directed,47323
1235,8631,Directed,47324
3671,9015,Directed,47325
415,8497,Directed,47326
51,8319,Directed,47327
205,8403,Directed,47328
3671,9015,Directed,47329
3385,8540,Directed,47330
994,8633,Directed,47331
124,8332,Directed,47332
3724,8469,Directed,47333
3671,9015,Directed,47334
124,8332,Directed,47335
88,9000,Directed,47336
1506,8292,Directed,47337
3129,8591,Directed,47338
124,8332,Directed,47339
415,8495,Directed,47340
51,8319,Directed,47341
1506,8292,Directed,47342
994,8633,Directed,47343
124,8332,Directed,47344
538,8542,Directed,47345
714,8597,Directed,47346
3725,8519,Directed,47347
1506,8304,Directed,47348
1491,8540,Directed,47349
205,8403,Directed,47350
400,8785,Directed,47351
1506,8304,Directed,47352
714,8597,Directed,47353
3726,9019,Directed,47354
1607,8739,Directed,47355
1051,8699,Directed,47356
994,8633,Directed,47357
1506,8304,Directed,47358
714,8597,Directed,47359
3671,9015,Directed,47360
124,8332,Directed,47361
205,8403,Directed,47362
1506,8304,Directed,47363
205,8403,Directed,47364
124,8332,Directed,47365
2177,8880,Directed,47366
124,8332,Directed,47367
6,8233,Directed,47368
3671,9015,Directed,47369
935,8467,Directed,47370
3727,8900,Directed,47371
935,8467,Directed,47372
2177,8880,Directed,47373
465,8509,Directed,47374
124,8332,Directed,47375
935,8467,Directed,47376
935,8467,Directed,47377
6,8233,Directed,47378
714,8597,Directed,47379
2925,8868,Directed,47380
1329,8669,Directed,47381
387,8246,Directed,47382
2930,8949,Directed,47383
506,8670,Directed,47384
2930,8949,Directed,47385
1607,8739,Directed,47386
334,8459,Directed,47387
6,8233,Directed,47388
3385,8540,Directed,47389
51,8319,Directed,47390
538,8542,Directed,47391
124,8332,Directed,47392
465,8509,Directed,47393
714,8597,Directed,47394
334,8459,Directed,47395
1329,8669,Directed,47396
124,8332,Directed,47397
6,8233,Directed,47398
205,8403,Directed,47399
3728,8414,Directed,47400
3722,8950,Directed,47401
1491,8540,Directed,47402
76,8327,Directed,47403
714,8597,Directed,47404
1469,8769,Directed,47405
400,8785,Directed,47406
3729,8649,Directed,47407
51,8319,Directed,47408
6,8233,Directed,47409
1713,8734,Directed,47410
1329,8669,Directed,47411
1469,8769,Directed,47412
483,8515,Directed,47413
3730,8257,Directed,47414
714,8597,Directed,47415
1449,8343,Directed,47416
2930,8949,Directed,47417
1301,8308,Directed,47418
483,8515,Directed,47419
334,8459,Directed,47420
483,8515,Directed,47421
2836,8941,Directed,47422
483,8515,Directed,47423
483,8515,Directed,47424
3713,9018,Directed,47425
51,8319,Directed,47426
483,8515,Directed,47427
3731,8777,Directed,47428
483,8515,Directed,47429
1036,8515,Directed,47430
3671,9015,Directed,47431
3730,8257,Directed,47432
1674,8331,Directed,47433
623,8716,Directed,47434
342,8464,Directed,47435
483,8515,Directed,47436
3732,8578,Directed,47437
2535,8500,Directed,47438
3671,9015,Directed,47439
3730,8257,Directed,47440
281,8295,Directed,47441
1060,8666,Directed,47442
518,8900,Directed,47443
483,8515,Directed,47444
2535,8500,Directed,47445
342,8464,Directed,47446
2925,8868,Directed,47447
72,8335,Directed,47448
3148,8339,Directed,47449
281,8249,Directed,47450
483,8515,Directed,47451
2526,8325,Directed,47452
281,8249,Directed,47453
1469,8769,Directed,47454
483,8515,Directed,47455
296,8872,Directed,47456
1897,8411,Directed,47457
124,8332,Directed,47458
3671,9015,Directed,47459
1469,8769,Directed,47460
1506,8335,Directed,47461
6,8233,Directed,47462
124,8332,Directed,47463
76,8953,Directed,47464
1060,8666,Directed,47465
3671,9015,Directed,47466
1506,8335,Directed,47467
342,8464,Directed,47468
518,8900,Directed,47469
1506,8335,Directed,47470
3713,9018,Directed,47471
124,8332,Directed,47472
1060,8666,Directed,47473
2535,8500,Directed,47474
981,8411,Directed,47475
134,8340,Directed,47476
6,8233,Directed,47477
124,8332,Directed,47478
1506,8335,Directed,47479
134,8340,Directed,47480
6,8233,Directed,47481
609,8375,Directed,47482
134,8340,Directed,47483
3733,8382,Directed,47484
6,8233,Directed,47485
6,8233,Directed,47486
2930,8949,Directed,47487
449,8814,Directed,47488
6,8233,Directed,47489
3734,8686,Directed,47490
3671,9015,Directed,47491
6,8233,Directed,47492
2925,8868,Directed,47493
6,8233,Directed,47494
3532,8540,Directed,47495
449,8814,Directed,47496
134,8340,Directed,47497
124,8332,Directed,47498
2836,8941,Directed,47499
400,8914,Directed,47500
3735,8649,Directed,47501
3671,9015,Directed,47502
124,8332,Directed,47503
1469,8769,Directed,47504
134,8340,Directed,47505
334,8459,Directed,47506
1513,8251,Directed,47507
342,8464,Directed,47508
3523,8292,Directed,47509
1506,8335,Directed,47510
1709,8282,Directed,47511
134,8340,Directed,47512
3523,8292,Directed,47513
1506,8335,Directed,47514
3385,8540,Directed,47515
3320,8872,Directed,47516
400,8785,Directed,47517
124,8332,Directed,47518
3736,8348,Directed,47519
535,8540,Directed,47520
3737,8339,Directed,47521
124,8332,Directed,47522
334,8459,Directed,47523
3532,8540,Directed,47524
3738,8351,Directed,47525
17,8246,Directed,47526
421,8339,Directed,47527
636,8576,Directed,47528
3738,8351,Directed,47529
3532,8540,Directed,47530
366,8472,Directed,47531
3736,8348,Directed,47532
3694,8253,Directed,47533
2930,8949,Directed,47534
3671,9015,Directed,47535
2196,8246,Directed,47536
1680,8250,Directed,47537
124,8332,Directed,47538
3736,8348,Directed,47539
359,8351,Directed,47540
1084,8969,Directed,47541
1084,8969,Directed,47542
3671,9015,Directed,47543
2177,8880,Directed,47544
403,8490,Directed,47545
403,8490,Directed,47546
963,8713,Directed,47547
3543,8312,Directed,47548
1469,8769,Directed,47549
124,8332,Directed,47550
2365,9020,Directed,47551
2177,8880,Directed,47552
449,8814,Directed,47553
3736,8348,Directed,47554
3385,8540,Directed,47555
1443,8480,Directed,47556
124,8332,Directed,47557
2836,8941,Directed,47558
3736,8348,Directed,47559
535,8540,Directed,47560
3739,8580,Directed,47561
1084,8969,Directed,47562
400,8785,Directed,47563
124,8332,Directed,47564
2836,8941,Directed,47565
3532,8540,Directed,47566
403,8490,Directed,47567
18,8244,Directed,47568
124,8332,Directed,47569
2294,8691,Directed,47570
1662,8812,Directed,47571
1680,8250,Directed,47572
366,8472,Directed,47573
124,8332,Directed,47574
1552,8816,Directed,47575
3385,8540,Directed,47576
134,8340,Directed,47577
134,8340,Directed,47578
403,8490,Directed,47579
18,8244,Directed,47580
366,8472,Directed,47581
535,8555,Directed,47582
296,8872,Directed,47583
1350,8396,Directed,47584
2761,8552,Directed,47585
1350,8396,Directed,47586
134,8340,Directed,47587
3740,8872,Directed,47588
134,8340,Directed,47589
535,8540,Directed,47590
296,8872,Directed,47591
1973,8423,Directed,47592
951,8639,Directed,47593
3532,8540,Directed,47594
963,8713,Directed,47595
535,8785,Directed,47596
963,8713,Directed,47597
1435,8595,Directed,47598
1051,8699,Directed,47599
752,8514,Directed,47600
483,8250,Directed,47601
1084,8263,Directed,47602
124,8332,Directed,47603
535,8540,Directed,47604
483,8250,Directed,47605
483,8250,Directed,47606
18,8244,Directed,47607
124,8332,Directed,47608
1051,8699,Directed,47609
483,8250,Directed,47610
1051,8699,Directed,47611
124,8332,Directed,47612
366,8472,Directed,47613
1051,8699,Directed,47614
18,8244,Directed,47615
1051,8699,Directed,47616
957,9021,Directed,47617
2177,8880,Directed,47618
957,9021,Directed,47619
124,8332,Directed,47620
124,8332,Directed,47621
795,8274,Directed,47622
2930,8949,Directed,47623
366,8472,Directed,47624
1052,8700,Directed,47625
124,8332,Directed,47626
795,8274,Directed,47627
1052,8700,Directed,47628
400,8785,Directed,47629
3532,8540,Directed,47630
1662,8812,Directed,47631
5,8232,Directed,47632
18,8244,Directed,47633
611,8269,Directed,47634
